dasda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nithin,-0.0943709360435605,0.10899419834216435,0.0634201083642741,-0.07588828913867474,-0.011015366956902048,-0.07113605458289385,0.007523429812863469,-0.062104636803269386,0.1465519561121861,-0.002142211810375253,0.15229145561655363,-0.04593096269915501,-0.20465727522969246,-0.04085026440831522,-0.02624016519015034,0.018959233692536753,-0.1414104551076889,-0.12712936662137508,-0.04788035744180282,-0.07052529789507389,0.08126186113804579,0.014727697824127972,-0.038419977528974414,0.05771845951676369,-0.1392107494175434,-0.23012182116508484,-0.06366103476223846,-0.15380245571335158,0.017850909226884443,-0.12442687464257081,0.08026320541587968,0.02839689052295095,-0.2409504329164823,-0.04588270280510187,-0.08465968475987513,0.05323160889868935,-0.008801131305517629,-0.08703490067273378,0.19369802872339884,0.031150984345003963,-0.10848158473769824,-0.016756784364891548,0.008891520400842031,0.2724476357301076,0.14920884060362974,-0.015217807687198123,-0.002033461816608906,0.005844062194228172,0.1431054212152958,-0.2724296674132347,0.05857947841286659,0.1514364710698525,0.1727488748729229,0.08322174816081922,0.11076680508752663,-0.14691907912492752,0.08688812640806039,0.035843184140200414,-0.25547318160533905,0.1072678913672765,0.020687311034028728,-0.013440614566206932,0.028965225753684837,-0.03511466644704342,0.1749244717260202,0.08712295132378738,-0.03532486540886263,-0.07780687976628542,0.14841892011463642,-0.1625814363360405,-0.05196421950434645,0.11513418393830459,-0.06638995402803023,-0.1619493601222833,-0.24972862377762794,0.07345215572665136,0.3393193284670512,0.17324121917287508,-0.17953972021738687,0.05130991688929498,-0.14382370188832283,-0.060363770773013435,0.05391048608968655,-0.04168142902199179,-0.07363451613734166,0.03142498526722193,-0.12455799616873264,0.03275188757106662,0.21843460202217102,0.0009368204822142919,-0.06609574837299685,0.1962886042892933,0.006366685964167118,-0.03241625094475845,0.02190880881001552,-0.03389565743661175,-0.06569318193942308,0.018749117152765393,-0.0725855641067028,0.03406099718995392,0.03512401851670196,-0.11490690646072228,-0.051143874724706016,0.08321928108731906,-0.2070731334388256,0.103488323589166,0.03749356744810939,-0.07576229640593131,-0.09209528813759486,0.02581966402552401,-0.1574784442782402,-0.0007038458910149833,0.16852047542730966,-0.2802935379246871,0.21544267485539118,0.12348466614882152,-0.03459792134041587,0.11845279174546401,-0.002597358931476871,0.05214349723731478,-0.01691512616040806,-0.04820782442887624,-0.08201576955616474,-0.11501046270132065,0.05531456678484877,0.038915507262572646,0.025864552473649383,0.06157091322044531
